,Charging Current (A),Actual Pilot (A),Voltage (V),Charging State,Energy Delivered (kWh),Power (kW)
2020-02-19T16:19:17+00:00,8.1,32.0,213.2,ADAPTIVE,0.256724444444,1.712
2020-02-19T16:19:21+00:00,8.2,32.0,213.3,ADAPTIVE,0.258539722222,1.7389999999999999
2020-02-19T16:19:25+00:00,8.0,32.0,213.1,ADAPTIVE,0.260347777778,1.7149999999999999
2020-02-19T16:19:29+00:00,8.1,32.0,213.3,ADAPTIVE,0.262154444444,1.7309999999999999
2020-02-19T16:19:33+00:00,8.1,32.0,213.3,ADAPTIVE,0.26397138888899996,1.7249999999999999
2020-02-19T16:19:37+00:00,8.1,32.0,213.3,ADAPTIVE,0.265783333333,1.716
2020-02-19T16:19:40+00:00,8.2,32.0,213.2,ADAPTIVE,0.267591111111,1.7409999999999999
2020-02-19T16:19:44+00:00,8.0,32.0,213.4,ADAPTIVE,0.269408333333,1.7129999999999999
2020-02-19T16:19:48+00:00,8.2,32.0,213.3,ADAPTIVE,0.27121999999999996,1.742
2020-02-19T16:19:52+00:00,8.2,32.0,213.3,ADAPTIVE,0.273034166667,1.736
2020-02-19T16:19:56+00:00,8.1,32.0,213.2,ADAPTIVE,0.274845,1.72
2020-02-19T16:20:00+00:00,8.1,32.0,213.2,ADAPTIVE,0.276653333333,1.72
2020-02-19T16:20:04+00:00,8.1,32.0,213.1,ADAPTIVE,0.278470555556,1.7329999999999999
2020-02-19T16:20:08+00:00,8.2,32.0,213.3,ADAPTIVE,0.2802825,1.7369999999999999
2020-02-19T16:20:12+00:00,8.1,32.0,213.3,ADAPTIVE,0.282096944444,1.716
2020-02-19T16:20:16+00:00,8.2,32.0,213.3,ADAPTIVE,0.283908611111,1.7409999999999999
2020-02-19T16:20:20+00:00,8.1,32.0,213.3,ADAPTIVE,0.285718611111,1.73
2020-02-19T16:20:24+00:00,8.1,32.0,213.3,ADAPTIVE,0.28753611111099997,1.724
2020-02-19T16:20:28+00:00,8.2,32.0,213.4,ADAPTIVE,0.28934138888899996,1.7349999999999999
2020-02-19T16:20:32+00:00,8.1,32.0,213.4,ADAPTIVE,0.29116027777799997,1.7149999999999999
2020-02-19T16:20:36+00:00,8.1,32.0,213.3,ADAPTIVE,0.292970555556,1.7209999999999999
2020-02-19T16:20:40+00:00,8.1,32.0,213.3,ADAPTIVE,0.29478555555599995,1.72
2020-02-19T16:20:44+00:00,8.2,32.0,213.1,ADAPTIVE,0.29659305555599996,1.7409999999999999
2020-02-19T16:20:47+00:00,8.1,32.0,213.2,ADAPTIVE,0.298411111111,1.7269999999999999
2020-02-19T16:20:51+00:00,8.0,32.0,213.3,ADAPTIVE,0.300216388889,1.7109999999999999
2020-02-19T16:20:55+00:00,8.2,32.0,213.2,ADAPTIVE,0.302032777778,1.7389999999999999
2020-02-19T16:20:59+00:00,8.1,32.0,213.2,ADAPTIVE,0.303841111111,1.722
2020-02-19T16:21:03+00:00,8.1,32.0,213.1,ADAPTIVE,0.305659166667,1.7229999999999999
2020-02-19T16:21:07+00:00,8.1,32.0,213.3,ADAPTIVE,0.30746277777799996,1.7149999999999999
2020-02-19T16:21:11+00:00,8.0,32.0,213.2,ADAPTIVE,0.309277222222,1.716
2020-02-19T16:21:15+00:00,8.2,32.0,213.2,ADAPTIVE,0.311088611111,1.7429999999999999
2020-02-19T16:21:19+00:00,8.1,32.0,213.4,ADAPTIVE,0.312900833333,1.7189999999999999
2020-02-19T16:21:23+00:00,8.1,32.0,213.5,ADAPTIVE,0.31470805555599995,1.726
2020-02-19T16:21:27+00:00,8.2,32.0,213.4,ADAPTIVE,0.31652305555599997,1.7369999999999999
2020-02-19T16:21:31+00:00,8.0,32.0,213.4,ADAPTIVE,0.318333611111,1.7109999999999999
2020-02-19T16:21:35+00:00,8.2,32.0,213.4,ADAPTIVE,0.32014555555599994,1.736
2020-02-19T16:21:39+00:00,8.1,32.0,213.4,ADAPTIVE,0.321951944444,1.7329999999999999
2020-02-19T16:21:43+00:00,8.1,32.0,213.4,ADAPTIVE,0.323771388889,1.714
2020-02-19T16:21:47+00:00,8.2,32.0,213.4,ADAPTIVE,0.325579166667,1.7389999999999999
2020-02-19T16:21:51+00:00,8.1,32.0,213.4,ADAPTIVE,0.327396944444,1.722
2020-02-19T16:21:54+00:00,8.2,32.0,213.4,ADAPTIVE,0.329206944444,1.746
2020-02-19T16:21:58+00:00,8.1,32.0,213.4,ADAPTIVE,0.33102138888899996,1.7289999999999999
2020-02-19T16:22:02+00:00,8.0,32.0,213.4,ADAPTIVE,0.332833333333,1.7149999999999999
2020-02-19T16:22:06+00:00,8.1,32.0,213.5,ADAPTIVE,0.334644166667,1.74
2020-02-19T16:22:10+00:00,8.1,32.0,213.4,ADAPTIVE,0.336460833333,1.7229999999999999
2020-02-19T16:22:14+00:00,8.1,32.0,213.4,ADAPTIVE,0.33827027777799995,1.718
2020-02-19T16:22:18+00:00,8.1,32.0,213.5,ADAPTIVE,0.34008861111099997,1.736
2020-02-19T16:22:22+00:00,8.1,32.0,213.4,ADAPTIVE,0.34189805555599995,1.736
2020-02-19T16:22:26+00:00,8.0,32.0,213.4,ADAPTIVE,0.34371416666699994,1.7149999999999999
2020-02-19T16:22:30+00:00,8.1,32.0,213.5,ADAPTIVE,0.345523333333,1.742
2020-02-19T16:22:34+00:00,8.2,32.0,213.5,ADAPTIVE,0.34734,1.7389999999999999
2020-02-19T16:22:38+00:00,8.1,32.0,213.6,ADAPTIVE,0.34915277777799997,1.7209999999999999
2020-02-19T16:22:42+00:00,8.2,32.0,213.6,ADAPTIVE,0.350973888889,1.74
2020-02-19T16:22:46+00:00,8.1,32.0,213.5,ADAPTIVE,0.3527825,1.7289999999999999
2020-02-19T16:22:50+00:00,8.1,32.0,213.6,ADAPTIVE,0.35460361111099997,1.728
2020-02-19T16:22:54+00:00,8.2,32.0,213.6,ADAPTIVE,0.356415,1.742
2020-02-19T16:22:58+00:00,8.1,32.0,213.5,ADAPTIVE,0.358228611111,1.73
2020-02-19T16:23:01+00:00,8.0,32.0,213.4,ADAPTIVE,0.360038888889,1.7149999999999999
2020-02-19T16:23:05+00:00,8.1,32.0,213.5,ADAPTIVE,0.36185305555599995,1.7369999999999999
2020-02-19T16:23:09+00:00,8.1,32.0,213.6,ADAPTIVE,0.363670277778,1.73
2020-02-19T16:23:13+00:00,8.1,32.0,213.5,ADAPTIVE,0.365480833333,1.7149999999999999
2020-02-19T16:23:17+00:00,8.1,32.0,213.6,ADAPTIVE,0.367298888889,1.7209999999999999
2020-02-19T16:23:21+00:00,8.2,32.0,213.4,ADAPTIVE,0.369103333333,1.7389999999999999
2020-02-19T16:23:25+00:00,8.1,32.0,213.6,ADAPTIVE,0.370921111111,1.724
2020-02-19T16:23:29+00:00,8.1,32.0,213.6,ADAPTIVE,0.372733333333,1.724
2020-02-19T16:23:33+00:00,8.2,32.0,213.6,ADAPTIVE,0.374546944444,1.7409999999999999
2020-02-19T16:23:37+00:00,8.2,32.0,213.6,ADAPTIVE,0.37635805555599994,1.738
2020-02-19T16:23:41+00:00,8.1,32.0,213.6,ADAPTIVE,0.37818055555599994,1.728
2020-02-19T16:23:45+00:00,8.2,32.0,213.6,ADAPTIVE,0.379990277778,1.7369999999999999
2020-02-19T16:23:49+00:00,8.1,32.0,213.6,ADAPTIVE,0.381809166667,1.7329999999999999
2020-02-19T16:23:53+00:00,8.1,32.0,213.6,ADAPTIVE,0.383621111111,1.718
2020-02-19T16:23:57+00:00,8.2,32.0,213.6,ADAPTIVE,0.38544,1.74
2020-02-19T16:24:01+00:00,8.2,32.0,213.6,ADAPTIVE,0.38725527777799995,1.746
2020-02-19T16:24:05+00:00,8.1,32.0,213.6,ADAPTIVE,0.389076944444,1.7149999999999999
2020-02-19T16:24:08+00:00,8.1,32.0,213.6,ADAPTIVE,0.390891666667,1.74
2020-02-19T16:24:12+00:00,8.1,32.0,213.6,ADAPTIVE,0.39270277777799995,1.7409999999999999
2020-02-19T16:24:16+00:00,8.1,32.0,213.6,ADAPTIVE,0.394521944444,1.7329999999999999
2020-02-19T16:24:20+00:00,8.1,32.0,213.6,ADAPTIVE,0.39633638888899997,1.7209999999999999
2020-02-19T16:24:24+00:00,8.2,32.0,213.6,ADAPTIVE,0.39816027777799995,1.734
2020-02-19T16:24:28+00:00,8.2,32.0,213.6,ADAPTIVE,0.399970555556,1.748
2020-02-19T16:24:32+00:00,8.0,32.0,213.6,ADAPTIVE,0.4017925,1.712
2020-02-19T16:24:36+00:00,8.0,32.0,213.6,ADAPTIVE,0.403601944444,1.7149999999999999
2020-02-19T16:24:40+00:00,8.2,32.0,213.5,ADAPTIVE,0.405413333333,1.753
2020-02-19T16:24:44+00:00,8.1,32.0,213.6,ADAPTIVE,0.407232777778,1.7169999999999999
2020-02-19T16:24:48+00:00,8.1,32.0,213.8,ADAPTIVE,0.409038055556,1.7129999999999999
2020-02-19T16:24:52+00:00,8.2,32.0,213.5,ADAPTIVE,0.4108575,1.7389999999999999
2020-02-19T16:24:56+00:00,8.1,32.0,213.6,ADAPTIVE,0.412666388889,1.7309999999999999
2020-02-19T16:25:00+00:00,8.1,32.0,213.7,ADAPTIVE,0.41447611111099997,1.7209999999999999
2020-02-19T16:25:04+00:00,8.0,32.0,213.7,ADAPTIVE,0.41629527777799996,1.714
2020-02-19T16:25:08+00:00,8.2,32.0,213.6,ADAPTIVE,0.41810777777799996,1.7449999999999999
2020-02-19T16:25:12+00:00,8.2,32.0,213.6,ADAPTIVE,0.41992666666699996,1.7429999999999999
2020-02-19T16:25:15+00:00,8.1,32.0,213.6,ADAPTIVE,0.42173916666699995,1.7169999999999999
2020-02-19T16:25:19+00:00,8.1,32.0,213.6,ADAPTIVE,0.423557222222,1.712
2020-02-19T16:25:23+00:00,8.2,32.0,213.6,ADAPTIVE,0.42536999999999997,1.74
2020-02-19T16:25:27+00:00,8.1,32.0,213.8,ADAPTIVE,0.42718611111099997,1.7349999999999999
2020-02-19T16:25:31+00:00,8.1,32.0,213.7,ADAPTIVE,0.428992777778,1.7209999999999999
2020-02-19T16:25:35+00:00,8.1,32.0,213.6,ADAPTIVE,0.430813333333,1.732
2020-02-19T16:25:39+00:00,8.2,32.0,213.8,ADAPTIVE,0.43262277777799996,1.742
2020-02-19T16:25:43+00:00,8.1,32.0,213.8,ADAPTIVE,0.43443499999999996,1.7409999999999999
2020-02-19T16:25:47+00:00,8.0,32.0,213.7,ADAPTIVE,0.43625388888899996,1.716
2020-02-19T16:25:51+00:00,0.0,32.0,215.1,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:25:55+00:00,0.0,32.0,215.1,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:25:59+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:03+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:07+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:11+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:15+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:19+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:22+00:00,0.0,32.0,215.1,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:26+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:30+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:34+00:00,0.0,32.0,215.1,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:38+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:42+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:46+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:50+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:54+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:26:58+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:27:02+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:27:06+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:27:10+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:27:14+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:27:18+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
2020-02-19T16:27:22+00:00,0.0,32.0,215.0,NOT CHARGING,0.43753555555599993,0.0
